資料日期,代號,名稱,投資比例(%),持有股數
2026-06-29,6139,亞翔,0.56,250000
2026-06-29,2337,旺宏,0.5,1343000
2026-06-29,6805,富世達,0.42,109000
2026-06-29,3363,上詮,0.4,300000
2026-06-29,7734,印能科技,0.39,56000
2026-06-29,5289,宜鼎,0.37,98000
2026-06-29,3260,威剛,0.34,358000
2026-06-29,3264,欣銓,0.04,72000
2026-06-29,3491,昇達科,0.0,1000
2026-06-30,2330,台積電,7.74,1406000
2026-06-30,2383,台光電,6.93,563000
2026-06-30,3017,奇鋐,5.82,1009000
2026-06-30,8996,高力,5.77,1630000
2026-06-30,2345,智邦,5.57,977000
2026-06-30,3037,欣興,5.13,2097000
2026-06-30,2059,川湖,4.93,293000
2026-06-30,6223,旺矽,4.54,326000
2026-06-30,3665,貿聯-KY,4.18,955000
2026-06-30,3008,大立光,4.12,420000
2026-06-30,2327,國巨*,4.08,1566000
2026-06-30,2454,聯發科,3.94,406000
2026-06-30,6584,南俊國際,3.74,2231000
2026-06-30,3443,創意,3.44,311000
2026-06-30,6187,萬潤,2.78,1220000
2026-06-30,6515,穎崴,2.68,145000
2026-06-30,2303,聯電,2.63,7000000
2026-06-30,3711,日月光投控,2.53,1629000
2026-06-30,8299,群聯,2.42,445000
2026-06-30,2455,全新,2.18,2753000
2026-06-30,3661,世芯-KY,2.05,215000
2026-06-30,8021,尖點,1.97,1501000
2026-06-30,6182,合晶,1.26,4500000
2026-06-30,3583,辛耘,1.17,566000
2026-06-30,7751,竑騰,1.16,372000
2026-06-30,3189,景碩,0.9,440013
2026-06-30,2368,金像電,0.89,325000
2026-06-30,6139,亞翔,0.53,250000
2026-06-30,2337,旺宏,0.48,1343000
2026-06-30,6805,富世達,0.42,109000
2026-06-30,3363,上詮,0.4,300000
2026-06-30,7734,印能科技,0.39,56000
2026-06-30,5289,宜鼎,0.36,98000
2026-06-30,3260,威剛,0.33,358000
2026-06-30,3264,欣銓,0.04,72000
2026-06-30,3491,昇達科,0.0,1000
2026-07-01,2330,台積電,7.96,1406000
2026-07-01,2383,台光電,7.04,563000
2026-07-01,3017,奇鋐,5.97,1009000
2026-07-01,2345,智邦,5.87,977000
2026-07-01,8996,高力,5.73,1630000
2026-07-01,2059,川湖,5.07,293000
2026-07-01,3037,欣興,4.93,2097000
2026-07-01,6223,旺矽,4.93,326000
2026-07-01,3665,貿聯-KY,4.34,955000
2026-07-01,3008,大立光,4.11,420000
2026-07-01,2327,國巨*,4.03,1566000
2026-07-01,2454,聯發科,3.98,406000
2026-07-01,3443,創意,3.55,311000
2026-07-01,6584,南俊國際,3.52,2231000
2026-07-01,6187,萬潤,2.94,1220000
2026-07-01,2303,聯電,2.67,7000000
2026-07-01,3711,日月光投控,2.59,1629000
2026-07-01,6515,穎崴,2.41,120000
2026-07-01,8299,群聯,2.28,445000
2026-07-01,2455,全新,2.23,2753000
2026-07-01,3661,世芯-KY,2.16,215000
2026-07-01,8021,尖點,1.9,1501000
2026-07-01,6182,合晶,1.37,4500000
2026-07-01,7751,竑騰,1.22,372000
2026-07-01,3583,辛耘,1.16,566000
2026-07-01,2368,金像電,0.9,325000
2026-07-01,3189,景碩,0.88,440013
2026-07-01,6139,亞翔,0.52,250000
2026-07-01,2337,旺宏,0.44,1343000
2026-07-01,6805,富世達,0.42,109000
2026-07-01,7734,印能科技,0.39,56000
2026-07-01,3363,上詮,0.36,300000
2026-07-01,5289,宜鼎,0.35,98000
2026-07-01,3260,威剛,0.32,358000
2026-07-01,3264,欣銓,0.04,72000
2026-07-01,3491,昇達科,0.0,1000
2026-07-02,2330,台積電,7.79,1406000
2026-07-02,2383,台光電,7.16,563000
2026-07-02,3017,奇鋐,6.22,1009000
2026-07-02,2345,智邦,6.04,977000
2026-07-02,6223,旺矽,5.32,326000
2026-07-02,8996,高力,5.19,1630000
2026-07-02,2059,川湖,5.19,293000
2026-07-02,3037,欣興,4.62,2097000
2026-07-02,3665,貿聯-KY,4.38,955000
2026-07-02,3008,大立光,4.06,420000
2026-07-02,2454,聯發科,3.97,406000
2026-07-02,3443,創意,3.73,311000
2026-07-02,6584,南俊國際,3.73,2231000
2026-07-02,2327,國巨*,3.72,1566000
2026-07-02,6187,萬潤,2.76,1220000
2026-07-02,3711,日月光投控,2.66,1629000
2026-07-02,2303,聯電,2.61,7000000
2026-07-02,6515,穎崴,2.51,120000
2026-07-02,3661,世芯-KY,2.37,215000
2026-07-02,8299,群聯,2.24,445000
2026-07-02,2455,全新,2.15,2753000
2026-07-02,8021,尖點,1.84,1501000
2026-07-02,6182,合晶,1.5,4500000
2026-07-02,7751,竑騰,1.18,372000
2026-07-02,3583,辛耘,1.16,566000
2026-07-02,3189,景碩,0.82,440013
2026-07-02,6139,亞翔,0.53,250000
2026-07-02,2337,旺宏,0.44,1343000
2026-07-02,6805,富世達,0.41,109000
2026-07-02,7734,印能科技,0.41,56000
2026-07-02,5289,宜鼎,0.38,98000
2026-07-02,3363,上詮,0.36,300000
2026-07-02,3260,威剛,0.33,358000
2026-07-02,3264,欣銓,0.04,72000
2026-07-02,3491,昇達科,0.0,1000
2026-07-03,2330,台積電,7.72,1406000
2026-07-03,2383,台光電,7.68,563000
2026-07-03,3017,奇鋐,6.25,1009000
2026-07-03,2345,智邦,6.0,977000
2026-07-03,6223,旺矽,5.4,326000
2026-07-03,2059,川湖,5.26,293000
2026-07-03,8996,高力,5.05,1630000
2026-07-03,3037,欣興,4.56,2097000
2026-07-03,3665,貿聯-KY,4.28,955000
2026-07-03,3008,大立光,3.99,420000
2026-07-03,2454,聯發科,3.82,406000
2026-07-03,2327,國巨*,3.67,1566000
2026-07-03,6584,南俊國際,3.54,2231000
2026-07-03,3443,創意,3.52,311000
2026-07-03,6187,萬潤,2.82,1220000
2026-07-03,2303,聯電,2.68,7000000
2026-07-03,6515,穎崴,2.67,120000
2026-07-03,3711,日月光投控,2.49,1629000
2026-07-03,8299,群聯,2.29,445000
2026-07-03,3661,世芯-KY,2.24,215000
2026-07-03,2455,全新,2.21,2753000
2026-07-03,8021,尖點,1.88,1501000
2026-07-03,6182,合晶,1.65,4500000
2026-07-03,7751,竑騰,1.2,372000
2026-07-03,3583,辛耘,1.08,566000
2026-07-03,3189,景碩,0.82,440013
2026-07-03,6139,亞翔,0.53,250000
2026-07-03,2337,旺宏,0.43,1343000
2026-07-03,6805,富世達,0.4,109000
2026-07-03,7734,印能科技,0.4,56000
2026-07-03,3363,上詮,0.39,300000
2026-07-03,5289,宜鼎,0.36,98000
2026-07-03,3260,威剛,0.33,358000
2026-07-03,3264,欣銓,0.04,72000
2026-07-03,3491,昇達科,0.0,1000
2026-07-06,2330,台積電,7.97,1406000
2026-07-06,2383,台光電,7.1,563000
2026-07-06,3017,奇鋐,6.21,1009000
2026-07-06,2345,智邦,5.95,977000
2026-07-06,8996,高力,5.35,1630000
2026-07-06,2059,川湖,5.25,293000
2026-07-06,6223,旺矽,5.15,326000
2026-07-06,3037,欣興,4.43,2097000
2026-07-06,3665,貿聯-KY,4.28,955000
2026-07-06,3008,大立光,4.0,420000
2026-07-06,2454,聯發科,3.86,406000
2026-07-06,2327,國巨*,3.62,1566000
2026-07-06,6584,南俊國際,3.55,2231000
2026-07-06,3443,創意,3.3,311000
2026-07-06,6187,萬潤,2.91,1220000
2026-07-06,2303,聯電,2.68,7000000
2026-07-06,3711,日月光投控,2.55,1629000
2026-07-06,6515,穎崴,2.46,120000
2026-07-06,8299,群聯,2.35,445000
2026-07-06,2455,全新,2.14,2753000
2026-07-06,3661,世芯-KY,2.09,215000
2026-07-06,8021,尖點,1.83,1501000
2026-07-06,6182,合晶,1.62,4500000
2026-07-06,7751,竑騰,1.29,372000
2026-07-06,3583,辛耘,1.12,566000
2026-07-06,3189,景碩,0.77,440013
2026-07-06,6139,亞翔,0.54,250000
2026-07-06,6488,環球晶,0.54,174000
2026-07-06,2337,旺宏,0.45,1343000
2026-07-06,3363,上詮,0.4,300000
2026-07-06,6805,富世達,0.39,109000
2026-07-06,7734,印能科技,0.38,56000
2026-07-06,5289,宜鼎,0.37,98000
2026-07-06,3260,威剛,0.34,358000
2026-07-06,3264,欣銓,0.04,72000
2026-07-06,3491,昇達科,0.0,1000
2026-07-07,2330,台積電,8.27,1406000
2026-07-07,2383,台光電,7.09,563000
2026-07-07,3017,奇鋐,5.96,1009000
2026-07-07,2059,川湖,5.84,293000
2026-07-07,2345,智邦,5.78,977000
2026-07-07,8996,高力,5.25,1630000
2026-07-07,6223,旺矽,4.96,326000
2026-07-07,3665,貿聯-KY,4.56,955000
2026-07-07,3037,欣興,4.25,2097000
2026-07-07,2454,聯發科,3.95,406000
2026-07-07,3008,大立光,3.94,420000
2026-07-07,6584,南俊國際,3.57,2231000
2026-07-07,2327,國巨*,3.42,1566000
2026-07-07,3443,創意,3.36,311000
2026-07-07,6187,萬潤,2.87,1220000
2026-07-07,2303,聯電,2.62,7000000
2026-07-07,3711,日月光投控,2.56,1629000
2026-07-07,6515,穎崴,2.32,120000
2026-07-07,8299,群聯,2.3,445000
2026-07-07,2455,全新,2.11,2753000
2026-07-07,3661,世芯-KY,2.09,215000
2026-07-07,8021,尖點,1.8,1501000
2026-07-07,6182,合晶,1.58,4500000
2026-07-07,7751,竑騰,1.22,372000
2026-07-07,6488,環球晶,1.14,394000
2026-07-07,3583,辛耘,1.1,566000
2026-07-07,3189,景碩,0.73,440013
2026-07-07,6139,亞翔,0.53,250000
2026-07-07,2337,旺宏,0.45,1343000
2026-07-07,3363,上詮,0.42,300000
2026-07-07,6805,富世達,0.39,109000
2026-07-07,5289,宜鼎,0.38,98000
2026-07-07,7734,印能科技,0.37,56000
2026-07-07,3260,威剛,0.35,358000
2026-07-07,3264,欣銓,0.04,72000
2026-07-07,3491,昇達科,0.0,1000
2026-07-08,2330,台積電,8.35,1406000
2026-07-08,2383,台光電,7.21,563000
2026-07-08,2059,川湖,5.72,293000
2026-07-08,2345,智邦,5.69,977000
2026-07-08,3017,奇鋐,5.65,1009000
2026-07-08,8996,高力,5.18,1630000
2026-07-08,6223,旺矽,5.07,326000
2026-07-08,3665,貿聯-KY,4.37,955000
2026-07-08,3037,欣興,4.36,2097000
2026-07-08,3008,大立光,4.0,420000
2026-07-08,2454,聯發科,3.91,406000
2026-07-08,6584,南俊國際,3.64,2231000
2026-07-08,2327,國巨*,3.36,1566000
2026-07-08,3443,創意,3.3,311000
2026-07-08,6187,萬潤,2.81,1220000
2026-07-08,2303,聯電,2.75,7000000
2026-07-08,3711,日月光投控,2.45,1629000
2026-07-08,8299,群聯,2.29,445000
2026-07-08,6515,穎崴,2.23,120000
2026-07-08,2455,全新,2.22,2753000
2026-07-08,3661,世芯-KY,2.11,215000
2026-07-08,8021,尖點,1.87,1501000
2026-07-08,6182,合晶,1.73,4500000
2026-07-08,7751,竑騰,1.27,372000
2026-07-08,6488,環球晶,1.17,394000
2026-07-08,3583,辛耘,1.07,566000
2026-07-08,3189,景碩,0.8,440013
2026-07-08,6139,亞翔,0.52,250000
2026-07-08,3363,上詮,0.46,300000
2026-07-08,2337,旺宏,0.45,1343000
2026-07-08,7734,印能科技,0.38,56000
2026-07-08,6805,富世達,0.37,109000
2026-07-08,5289,宜鼎,0.36,98000
2026-07-08,3260,威剛,0.35,358000
2026-07-08,3264,欣銓,0.04,72000
2026-07-08,3491,昇達科,0.0,1000
