資料日期,代號,名稱,投資比例(%),持有股數
2026-07-14,6187,萬潤,0.5,1334000
2026-07-14,6147,頎邦,0.44,6275000
2026-07-14,5439,高技,0.39,3528000
2026-07-14,6510,精測,0.36,349000
2026-07-14,6278,台表科,0.28,4334000
2026-07-14,1590,亞德客-KY,0.26,528000
2026-07-14,6271,同欣電,0.25,2966000
2026-07-14,2449,京元電子,0.21,1886000
2026-07-14,6191,精成科,0.15,3988000
2026-07-14,3376,新日興,0.13,1741000
2026-07-14,3264,欣銓,0.12,1508000
2026-07-14,2002,中鋼,0.04,5163000
2026-07-14,4966,譜瑞-KY,0.03,140000
2026-07-14,6488,環球晶,0.03,50000
2026-07-15,2330,台積電,10.64,11960000
2026-07-15,2383,台光電,8.62,4653000
2026-07-15,2327,國巨*,7.3,25098000
2026-07-15,2454,聯發科,7.0,5131000
2026-07-15,3037,欣興,5.67,16607000
2026-07-15,6223,旺矽,5.64,2443000
2026-07-15,2345,智邦,5.4,6334000
2026-07-15,2303,聯電,5.24,86550000
2026-07-15,8046,南電,4.91,9519000
2026-07-15,6669,緯穎,4.49,2417000
2026-07-15,3017,奇鋐,4.1,5191000
2026-07-15,3711,日月光投控,3.93,15770000
2026-07-15,2308,台達電,3.57,5181000
2026-07-15,3665,貿聯-KY,3.37,4833848
2026-07-15,2368,金像電,3.11,8315000
2026-07-15,3653,健策,2.71,2267000
2026-07-15,6274,台燿,2.7,5160000
2026-07-15,5274,信驊,2.28,448900
2026-07-15,8210,勤誠,0.95,2267000
2026-07-15,6805,富世達,0.92,1811000
2026-07-15,6515,穎崴,0.54,204000
2026-07-15,6187,萬潤,0.53,1334000
2026-07-15,6147,頎邦,0.47,6275000
2026-07-15,2449,京元電子,0.46,4119000
2026-07-15,5439,高技,0.38,3528000
2026-07-15,6510,精測,0.36,349000
2026-07-15,6278,台表科,0.28,4334000
2026-07-15,1590,亞德客-KY,0.26,528000
2026-07-15,6271,同欣電,0.24,2966000
2026-07-15,6191,精成科,0.14,3988000
2026-07-15,3376,新日興,0.13,1741000
2026-07-15,3264,欣銓,0.12,1508000
2026-07-15,2002,中鋼,0.04,5163000
2026-07-15,4966,譜瑞-KY,0.03,140000
2026-07-15,6488,環球晶,0.03,50000
2026-07-16,2330,台積電,10.92,11960000
2026-07-16,2383,台光電,8.59,4653000
2026-07-16,2327,國巨*,7.2,25098000
2026-07-16,2454,聯發科,7.02,5131000
2026-07-16,6223,旺矽,5.62,2443000
2026-07-16,2345,智邦,5.43,6334000
2026-07-16,3037,欣興,5.42,16607000
2026-07-16,2303,聯電,5.12,86550000
2026-07-16,6669,緯穎,4.57,2417000
2026-07-16,8046,南電,4.49,9519000
2026-07-16,3017,奇鋐,4.27,5191000
2026-07-16,3711,日月光投控,4.07,16135000
2026-07-16,2308,台達電,3.65,5181000
2026-07-16,3665,貿聯-KY,3.49,4833848
2026-07-16,2368,金像電,3.09,8315000
2026-07-16,3653,健策,2.85,2267000
2026-07-16,6274,台燿,2.47,5160000
2026-07-16,5274,信驊,2.31,448900
2026-07-16,8210,勤誠,0.98,2267000
2026-07-16,6805,富世達,0.95,1811000
2026-07-16,2449,京元電子,0.61,5193000
2026-07-16,6187,萬潤,0.53,1334000
2026-07-16,6147,頎邦,0.46,6275000
2026-07-16,5439,高技,0.38,3528000
2026-07-16,6510,精測,0.35,349000
2026-07-16,6515,穎崴,0.32,130000
2026-07-16,6278,台表科,0.28,4334000
2026-07-16,1590,亞德客-KY,0.26,528000
2026-07-16,6271,同欣電,0.25,2966000
2026-07-16,6191,精成科,0.14,3988000
2026-07-16,3264,欣銓,0.13,1508000
2026-07-16,3376,新日興,0.13,1741000
2026-07-16,2002,中鋼,0.04,5163000
2026-07-16,4966,譜瑞-KY,0.03,140000
2026-07-17,2330,台積電,10.81,11960000
2026-07-17,2383,台光電,8.26,4653000
2026-07-17,2327,國巨*,6.93,25098000
2026-07-17,2454,聯發科,6.83,5131000
2026-07-17,6223,旺矽,5.4,2443000
2026-07-17,2345,智邦,5.23,6334000
2026-07-17,3037,欣興,5.21,16607000
2026-07-17,2303,聯電,4.92,86550000
2026-07-17,3017,奇鋐,4.51,5191000
2026-07-17,6669,緯穎,4.41,2417000
2026-07-17,8046,南電,4.32,9519000
2026-07-17,3711,日月光投控,3.91,16135000
2026-07-17,2308,台達電,3.56,5181000
2026-07-17,3665,貿聯-KY,3.37,4833848
2026-07-17,2368,金像電,3.04,8315000
2026-07-17,3653,健策,2.87,2267000
2026-07-17,6274,台燿,2.38,5160000
2026-07-17,5274,信驊,2.3,448900
2026-07-17,8210,勤誠,0.98,2267000
2026-07-17,6805,富世達,0.96,1811000
2026-07-17,2449,京元電子,0.59,5193000
2026-07-17,6187,萬潤,0.51,1334000
2026-07-17,6147,頎邦,0.44,6275000
2026-07-17,5439,高技,0.36,3528000
2026-07-17,6510,精測,0.36,349000
2026-07-17,6515,穎崴,0.31,130000
2026-07-17,6278,台表科,0.28,4334000
2026-07-17,1590,亞德客-KY,0.26,528000
2026-07-17,6271,同欣電,0.24,2966000
2026-07-17,6191,精成科,0.14,3988000
2026-07-17,3264,欣銓,0.13,1508000
2026-07-17,3376,新日興,0.13,1741000
2026-07-17,2002,中鋼,0.04,5163000
2026-07-17,4966,譜瑞-KY,0.03,140000
2026-07-20,2330,台積電,11.06,11960000
2026-07-20,2383,台光電,8.15,4653000
2026-07-20,2454,聯發科,6.83,5131000
2026-07-20,2327,國巨*,6.3,25098000
2026-07-20,6223,旺矽,5.31,2443000
2026-07-20,2345,智邦,5.28,6334000
2026-07-20,3037,欣興,4.97,16607000
2026-07-20,3017,奇鋐,4.51,5295000
2026-07-20,6669,緯穎,4.51,2417000
2026-07-20,2303,聯電,4.49,86550000
2026-07-20,8046,南電,4.19,9519000
2026-07-20,3711,日月光投控,3.84,16135000
2026-07-20,2308,台達電,3.57,5247000
2026-07-20,3665,貿聯-KY,3.51,4833848
2026-07-20,2368,金像電,3.07,8315000
2026-07-20,3653,健策,2.89,2267000
2026-07-20,5274,信驊,2.31,448900
2026-07-20,6274,台燿,2.31,5160000
2026-07-20,8210,勤誠,0.98,2267000
2026-07-20,6805,富世達,0.94,1811000
2026-07-20,2449,京元電子,0.67,6197000
2026-07-20,6187,萬潤,0.5,1334000
2026-07-20,6147,頎邦,0.41,6275000
2026-07-20,6510,精測,0.36,349000
2026-07-20,5439,高技,0.32,3234000
2026-07-20,6515,穎崴,0.31,130000
2026-07-20,1590,亞德客-KY,0.28,528000
2026-07-20,6278,台表科,0.27,4334000
2026-07-20,6271,同欣電,0.23,2966000
2026-07-20,6191,精成科,0.14,3988000
2026-07-20,3376,新日興,0.13,1741000
2026-07-20,3264,欣銓,0.12,1508000
2026-07-20,2002,中鋼,0.04,5163000
2026-07-20,4966,譜瑞-KY,0.03,140000
2026-07-21,2330,台積電,10.74,11960000
2026-07-21,2383,台光電,8.37,4653000
2026-07-21,2454,聯發科,7.01,5131000
2026-07-21,2327,國巨*,6.26,25098000
2026-07-21,6223,旺矽,5.35,2443000
2026-07-21,2345,智邦,5.24,6334000
2026-07-21,3037,欣興,5.21,16971000
2026-07-21,3017,奇鋐,4.69,5423000
2026-07-21,6669,緯穎,4.5,2417000
2026-07-21,2303,聯電,4.34,86550000
2026-07-21,8046,南電,4.22,9519000
2026-07-21,2308,台達電,3.8,5567000
2026-07-21,3711,日月光投控,3.8,16135000
2026-07-21,3665,貿聯-KY,3.6,4833848
2026-07-21,2368,金像電,3.04,8315000
2026-07-21,3653,健策,2.97,2267000
2026-07-21,6274,台燿,2.37,5160000
2026-07-21,5274,信驊,2.36,448900
2026-07-21,6805,富世達,0.99,1881000
2026-07-21,8210,勤誠,0.98,2267000
2026-07-21,2449,京元電子,0.64,6197000
2026-07-21,6187,萬潤,0.5,1334000
2026-07-21,6147,頎邦,0.37,5752000
2026-07-21,6510,精測,0.34,349000
2026-07-21,6515,穎崴,0.32,130000
2026-07-21,5439,高技,0.28,2940000
2026-07-21,6278,台表科,0.27,4334000
2026-07-21,1590,亞德客-KY,0.27,528000
2026-07-21,6271,同欣電,0.22,2966000
2026-07-21,6191,精成科,0.13,3988000
2026-07-21,3264,欣銓,0.12,1508000
2026-07-21,3376,新日興,0.12,1741000
2026-07-21,2002,中鋼,0.04,5163000
2026-07-21,4966,譜瑞-KY,0.03,140000
2026-07-22,2330,台積電,10.21,11840000
2026-07-22,2383,台光電,8.57,4653000
2026-07-22,2454,聯發科,7.1,5131000
2026-07-22,2327,國巨*,6.34,25098000
2026-07-22,3037,欣興,5.53,16971000
2026-07-22,6223,旺矽,5.27,2443000
2026-07-22,2345,智邦,5.2,6334000
2026-07-22,6669,緯穎,4.78,2417000
2026-07-22,8046,南電,4.46,9519000
2026-07-22,3017,奇鋐,4.41,5423000
2026-07-22,2303,聯電,4.32,86550000
2026-07-22,3711,日月光投控,3.85,16327000
2026-07-22,2308,台達電,3.76,5567000
2026-07-22,3665,貿聯-KY,3.67,4833848
2026-07-22,3653,健策,2.85,2267000
2026-07-22,2368,金像電,2.81,8315000
2026-07-22,6274,台燿,2.51,5160000
2026-07-22,5274,信驊,2.5,448900
2026-07-22,8210,勤誠,0.94,2267000
2026-07-22,6805,富世達,0.94,1881000
2026-07-22,2449,京元電子,0.75,7089000
2026-07-22,6187,萬潤,0.51,1334000
2026-07-22,6147,頎邦,0.36,5229000
2026-07-22,4958,臻鼎-KY,0.34,1682000
2026-07-22,6510,精測,0.34,349000
2026-07-22,1590,亞德客-KY,0.27,528000
2026-07-22,6278,台表科,0.26,4334000
2026-07-22,5439,高技,0.24,2646000
2026-07-22,6271,同欣電,0.22,2966000
2026-07-22,6515,穎崴,0.22,93000
2026-07-22,2408,南亞科,0.15,940000
2026-07-22,6191,精成科,0.13,3988000
2026-07-22,3264,欣銓,0.12,1508000
2026-07-22,3376,新日興,0.12,1741000
2026-07-22,2002,中鋼,0.03,5163000
2026-07-22,4966,譜瑞-KY,0.03,140000
